"EventGroup","ImpactType","value","geography","table"
"Gallatin","Induced",361.165642563888,"Missoula County, MT (2024)","Impact"
"Gallatin_MA","Indirect",203.133913347559,"Missoula County, MT (2024)","Impact"
"Gallatin_MA","Induced",3610.65252796808,"Missoula County, MT (2024)","Impact"
"Glacier","Indirect",148.784360341117,"Missoula County, MT (2024)","Impact"
"Glacier","Induced",247.525803266803,"Missoula County, MT (2024)","Impact"
"Lewis and Clark","Induced",176.037290018747,"Missoula County, MT (2024)","Impact"
"Lewis and Clark_MA","Indirect",3447.42494490632,"Missoula County, MT (2024)","Impact"
"Lewis and Clark_MA","Induced",3980.91161784075,"Missoula County, MT (2024)","Impact"
"Missoula","Direct",1205210.91147527,"Missoula County, MT (2024)","Impact"
"Missoula","Indirect",788400.080819985,"Missoula County, MT (2024)","Impact"
"Missoula","Induced",356853.996105579,"Missoula County, MT (2024)","Impact"
"Missoula_MA","Direct",20335607.5305241,"Missoula County, MT (2024)","Impact"
"Missoula_MA","Indirect",13308126.6532564,"Missoula County, MT (2024)","Impact"
"Missoula_MA","Induced",6026243.85900756,"Missoula County, MT (2024)","Impact"
"Park","Induced",130.015687430991,"Missoula County, MT (2024)","Impact"
"Park_MA","Indirect",442.082210528141,"Missoula County, MT (2024)","Impact"
"Park_MA","Induced",1768.01900263831,"Missoula County, MT (2024)","Impact"
"Ravalli","Indirect",22172.8917104129,"Missoula County, MT (2024)","Impact"
"Ravalli","Induced",7040.81865049118,"Missoula County, MT (2024)","Impact"
"Ravalli_MA","Indirect",137415.000053289,"Missoula County, MT (2024)","Impact"
"Ravalli_MA","Induced",43787.7303602334,"Missoula County, MT (2024)","Impact"
"Rest of MT","Indirect",5590.41366960107,"Missoula County, MT (2024)","Impact"
"Rest of MT","Induced",3329.64047603769,"Missoula County, MT (2024)","Impact"
"Rest of MT_MA","Indirect",868.139743491261,"Missoula County, MT (2024)","Impact"
"Rest of MT_MA","Induced",754.978381588619,"Missoula County, MT (2024)","Impact"
"Silver Bow","Induced",124.635493884984,"Missoula County, MT (2024)","Impact"
"Silver Bow_MA","Indirect",9878.48530564753,"Missoula County, MT (2024)","Impact"
"Silver Bow_MA","Induced",28346.3264748656,"Missoula County, MT (2024)","Impact"
"Beaverhead_MA","Direct",424060.186292878,"Beaverhead County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",245874.937459991,"Beaverhead County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",89046.8179915191,"Beaverhead County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",181.35649016687,"Beaverhead County, MT (2024)","Employee Compensation"
"Gallatin","Induced",62.2243088341715,"Beaverhead County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",1803.59069948962,"Beaverhead County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",687.463128669631,"Beaverhead County, MT (2024)","Employee Compensation"
"Glacier","Indirect",9.06090746072946,"Beaverhead County, MT (2024)","Employee Compensation"
"Glacier","Induced",1.27694134712849,"Beaverhead County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",69.5916783017765,"Beaverhead County, MT (2024)","Employee Compensation"
"Madison","Induced",46.7670867555037,"Beaverhead County, MT (2024)","Employee Compensation"
"Missoula","Indirect",19.4866724696429,"Beaverhead County, MT (2024)","Employee Compensation"
"Missoula","Induced",3.8666235303468,"Beaverhead County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",627.786856363578,"Beaverhead County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",283.681301354923,"Beaverhead County, MT (2024)","Employee Compensation"
"Park","Indirect",58.2697824616967,"Beaverhead County, MT (2024)","Employee Compensation"
"Park","Induced",9.01627566356269,"Beaverhead County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",929.391444020567,"Beaverhead County, MT (2024)","Employee Compensation"
"Park_MA","Induced",301.371162402725,"Beaverhead County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",55.167195504891,"Beaverhead County, MT (2024)","Employee Compensation"
"Ravalli","Induced",7.81449777384568,"Beaverhead County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",373.021889194712,"Beaverhead County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",54.1287070172086,"Beaverhead County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",38.3000455496257,"Beaverhead County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",22.879346314001,"Beaverhead County, MT (2024)","Employee Compensation"
"Silver Bow","Indirect",160.463601713691,"Beaverhead County, MT (2024)","Employee Compensation"
"Silver Bow","Induced",45.6626409859571,"Beaverhead County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",38514.034492058,"Beaverhead County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",10390.0348881271,"Beaverhead County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",376.24589333471,"Cascade County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",170.276874272713,"Cascade County, MT (2024)","Employee Compensation"
"Cascade","Direct",32086.6409782481,"Cascade County, MT (2024)","Employee Compensation"
"Cascade","Indirect",31354.7842864255,"Cascade County, MT (2024)","Employee Compensation"
"Cascade","Induced",16832.4382486365,"Cascade County, MT (2024)","Employee Compensation"
"Cascade_MA","Direct",27379.0966644829,"Cascade County, MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",26754.6132502314,"Cascade County, MT (2024)","Employee Compensation"
"Cascade_MA","Induced",14362.8918408997,"Cascade County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",80.9363919015105,"Cascade County, MT (2024)","Employee Compensation"
"Gallatin","Induced",20.3555914945355,"Cascade County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",1752.49539482783,"Cascade County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",575.346252117489,"Cascade County, MT (2024)","Employee Compensation"
"Glacier","Indirect",664.726738096068,"Cascade County, MT (2024)","Employee Compensation"
"Glacier","Induced",159.375258744939,"Cascade County, MT (2024)","Employee Compensation"
"Lewis and Clark","Indirect",496.866861995252,"Cascade County, MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",192.711679565427,"Cascade County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",11778.828931419,"Cascade County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",4377.45328340264,"Cascade County, MT (2024)","Employee Compensation"
"Missoula","Indirect",47.784806681137,"Cascade County, MT (2024)","Employee Compensation"
"Missoula","Induced",141.1918902546,"Cascade County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",1517.44481813346,"Cascade County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",2615.07240247569,"Cascade County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",960.367177529727,"Cascade County, MT (2024)","Employee Compensation"
"Park_MA","Induced",341.326306602046,"Cascade County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",26.6546343719768,"Cascade County, MT (2024)","Employee Compensation"
"Ravalli","Induced",7.77224456205062,"Cascade County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",167.515661250171,"Cascade County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",48.8381677982859,"Cascade County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",719.769539118959,"Cascade County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",622.246725540865,"Cascade County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",130.81407272595,"Cascade County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",166.394317865791,"Cascade County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",10078.8542035756,"Cascade County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",4262.77810462155,"Cascade County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",18943.8248180176,"Gallatin County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",7515.99483187184,"Gallatin County, MT (2024)","Employee Compensation"
"Cascade","Indirect",543.61828641653,"Gallatin County, MT (2024)","Employee Compensation"
"Cascade","Induced",244.44944875184,"Gallatin County, MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",463.862129490857,"Gallatin County, MT (2024)","Employee Compensation"
"Cascade_MA","Induced",208.585407599796,"Gallatin County, MT (2024)","Employee Compensation"
"Gallatin","Direct",146909.113371875,"Gallatin County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",84048.6966372975,"Gallatin County, MT (2024)","Employee Compensation"
"Gallatin","Induced",46705.4502674315,"Gallatin County, MT (2024)","Employee Compensation"
"Gallatin_MA","Direct",1446893.49685521,"Gallatin County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",832682.314033117,"Gallatin County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",461138.917041255,"Gallatin County, MT (2024)","Employee Compensation"
"Glacier","Indirect",419.302040156315,"Gallatin County, MT (2024)","Employee Compensation"
"Glacier","Induced",101.635305333827,"Gallatin County, MT (2024)","Employee Compensation"
"Lewis and Clark","Indirect",245.071064203896,"Gallatin County, MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",111.3839875544,"Gallatin County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",5438.99216788936,"Gallatin County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",2391.81008521939,"Gallatin County, MT (2024)","Employee Compensation"
"Madison","Induced",1176.43384474308,"Gallatin County, MT (2024)","Employee Compensation"
"Missoula","Indirect",99.4738996303777,"Gallatin County, MT (2024)","Employee Compensation"
"Missoula","Induced",71.6361558594133,"Gallatin County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",3306.95992444038,"Gallatin County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",1734.88305488858,"Gallatin County, MT (2024)","Employee Compensation"
"Park","Indirect",81645.4712490078,"Gallatin County, MT (2024)","Employee Compensation"
"Park","Induced",18378.5665132144,"Gallatin County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",921391.301733452,"Gallatin County, MT (2024)","Employee Compensation"
"Park_MA","Induced",207871.977445221,"Gallatin County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",35.5023021640406,"Gallatin County, MT (2024)","Employee Compensation"
"Ravalli","Induced",11.2653321612811,"Gallatin County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",289.7650874004,"Gallatin County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",117.001052976801,"Gallatin County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",3171.95445876098,"Gallatin County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",1179.70493519202,"Gallatin County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",823.535142375859,"Gallatin County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",323.593006561922,"Gallatin County, MT (2024)","Employee Compensation"
"Silver Bow","Indirect",116.00203704015,"Gallatin County, MT (2024)","Employee Compensation"
"Silver Bow","Induced",58.3946372818265,"Gallatin County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",57065.1852283511,"Gallatin County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",21479.3021922924,"Gallatin County, MT (2024)","Employee Compensation"
"Yellowstone","Indirect",135.651567661938,"Gallatin County, MT (2024)","Employee Compensation"
"Yellowstone","Induced",51.1278014857483,"Gallatin County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",3131.55173123661,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",685.322785700375,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Cascade","Indirect",989.437640686802,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Cascade","Induced",308.259392719945,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",844.273753248477,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Cascade_MA","Induced",263.033569538665,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",389.477079568804,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Gallatin","Induced",164.14618249085,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",4066.58832323771,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",1674.37906952309,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Glacier","Indirect",778.137666917007,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Glacier","Induced",169.67874941878,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Lewis and Clark","Direct",32261.8276462784,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Lewis and Clark","Indirect",19040.8945537169,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",10272.9739090223,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Direct",590906.653219803,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",348752.445100424,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",188159.47744036,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Missoula","Indirect",419.417057624374,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Missoula","Induced",112.069955933443,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",7708.33710603354,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",2577.23092021967,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Park","Indirect",271.167895098366,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Park","Induced",124.315142583647,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",3997.50103386562,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Park_MA","Induced",1924.36362384701,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",100.527845587847,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Ravalli","Induced",27.2146048886335,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",678.968048782563,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",180.451310160634,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",1537.80320007086,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",661.680227130477,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",397.166015700649,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",185.096211267166,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Silver Bow","Indirect",144.361663359167,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Silver Bow","Induced",61.6036297782227,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",36145.2545457149,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",14098.1988655277,"Lewis and Clark County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",3371.9561831601,"Madison County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",3989.66860574929,"Madison County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",4026.93815316771,"Madison County, MT (2024)","Employee Compensation"
"Gallatin","Induced",403.140723295552,"Madison County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",40434.2511504068,"Madison County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",4048.60049281833,"Madison County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",44.7547049298141,"Madison County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",121.828925795523,"Madison County, MT (2024)","Employee Compensation"
"Madison","Direct",22652.0638984243,"Madison County, MT (2024)","Employee Compensation"
"Madison","Indirect",4206.06066406473,"Madison County, MT (2024)","Employee Compensation"
"Madison","Induced",1904.29693603653,"Madison County, MT (2024)","Employee Compensation"
"Missoula","Induced",26.954205901409,"Madison County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",50.5515796473398,"Madison County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",464.297781330179,"Madison County, MT (2024)","Employee Compensation"
"Park","Indirect",1457.29829113237,"Madison County, MT (2024)","Employee Compensation"
"Park","Induced",145.491360985586,"Madison County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",16645.020103205,"Madison County, MT (2024)","Employee Compensation"
"Park_MA","Induced",1664.10311738521,"Madison County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",63.3007780293079,"Madison County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",42.6241675644041,"Madison County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",11.5344861647466,"Madison County, MT (2024)","Employee Compensation"
"Silver Bow","Indirect",50.6624840100979,"Madison County, MT (2024)","Employee Compensation"
"Silver Bow","Induced",18.2358798442444,"Madison County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",11705.3140562103,"Madison County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",3992.14789613904,"Madison County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",217.274162889039,"Park County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",81.1768615972618,"Park County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",2703.45308744633,"Park County, MT (2024)","Employee Compensation"
"Gallatin","Induced",842.494958644327,"Park County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",29152.577103739,"Park County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",8737.7534384603,"Park County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",44.7341754276694,"Park County, MT (2024)","Employee Compensation"
"Madison","Induced",33.7520595164861,"Park County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",110.483460847753,"Park County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",200.523738486546,"Park County, MT (2024)","Employee Compensation"
"Park","Direct",46146.1982295603,"Park County, MT (2024)","Employee Compensation"
"Park","Indirect",40877.2563853962,"Park County, MT (2024)","Employee Compensation"
"Park","Induced",10545.8734572943,"Park County, MT (2024)","Employee Compensation"
"Park_MA","Direct",516081.292265296,"Park County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",459292.014589657,"Park County, MT (2024)","Employee Compensation"
"Park_MA","Induced",118273.63546357,"Park County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",561.332496543286,"Park County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",238.160266338508,"Park County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",139.162717363257,"Park County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",68.2509522093322,"Park County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",453.268632023063,"Park County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",241.426972135952,"Park County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",672.95298567581,"Ravalli County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",108.49219833653,"Ravalli County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",72.4299834166254,"Ravalli County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",64.383861841533,"Ravalli County, MT (2024)","Employee Compensation"
"Missoula","Indirect",4611.08226351875,"Ravalli County, MT (2024)","Employee Compensation"
"Missoula","Induced",6954.88831072365,"Ravalli County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",80389.0028213093,"Ravalli County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",117955.090842967,"Ravalli County, MT (2024)","Employee Compensation"
"Park_MA","Induced",29.7696199782601,"Ravalli County, MT (2024)","Employee Compensation"
"Ravalli","Direct",25410.4084772218,"Ravalli County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",35684.586205461,"Ravalli County, MT (2024)","Employee Compensation"
"Ravalli","Induced",16864.9767085376,"Ravalli County, MT (2024)","Employee Compensation"
"Ravalli_MA","Direct",149631.494138152,"Ravalli County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",210410.521707225,"Ravalli County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",99390.3013462807,"Ravalli County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",38.7836656486598,"Ravalli County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",122.011580783444,"Ravalli County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",26.6717972750979,"Ravalli County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",96.8380325414604,"Ravalli County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",171.980124931526,"Ravalli County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",2307.79274902672,"Rest of MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",1916.24199161621,"Rest of MT (2024)","Employee Compensation"
"Cascade","Indirect",751.204664322717,"Rest of MT (2024)","Employee Compensation"
"Cascade","Induced",515.908020367227,"Rest of MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",640.992777437967,"Rest of MT (2024)","Employee Compensation"
"Cascade_MA","Induced",440.21733434771,"Rest of MT (2024)","Employee Compensation"
"Gallatin","Indirect",717.093378352645,"Rest of MT (2024)","Employee Compensation"
"Gallatin","Induced",647.721141260508,"Rest of MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",9611.18715397694,"Rest of MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",7389.53968614092,"Rest of MT (2024)","Employee Compensation"
"Glacier","Indirect",21194.8589149929,"Rest of MT (2024)","Employee Compensation"
"Glacier","Induced",6952.61126720951,"Rest of MT (2024)","Employee Compensation"
"Lewis and Clark","Indirect",22.2300387284166,"Rest of MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",1264.50967752363,"Rest of MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",2709.86495340348,"Rest of MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",23748.2648332341,"Rest of MT (2024)","Employee Compensation"
"Madison","Induced",45.7437274462346,"Rest of MT (2024)","Employee Compensation"
"Missoula","Indirect",843.455013166711,"Rest of MT (2024)","Employee Compensation"
"Missoula","Induced",2428.98655702554,"Rest of MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",19663.1343691307,"Rest of MT (2024)","Employee Compensation"
"Missoula_MA","Induced",42757.2400703757,"Rest of MT (2024)","Employee Compensation"
"Park","Indirect",4507.33393939305,"Rest of MT (2024)","Employee Compensation"
"Park","Induced",1196.95519875803,"Rest of MT (2024)","Employee Compensation"
"Park_MA","Indirect",56416.0793278885,"Rest of MT (2024)","Employee Compensation"
"Park_MA","Induced",14788.3200835669,"Rest of MT (2024)","Employee Compensation"
"Ravalli","Indirect",242.183848738015,"Rest of MT (2024)","Employee Compensation"
"Ravalli","Induced",124.0174623066,"Rest of MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",1839.2855825017,"Rest of MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",824.854019672796,"Rest of MT (2024)","Employee Compensation"
"Rest of MT","Direct",308644.429399892,"Rest of MT (2024)","Employee Compensation"
"Rest of MT","Indirect",171635.170793901,"Rest of MT (2024)","Employee Compensation"
"Rest of MT","Induced",74518.7738378967,"Rest of MT (2024)","Employee Compensation"
"Rest of MT_MA","Direct",93366.610750804,"Rest of MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",51916.0097904737,"Rest of MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",22513.9852052193,"Rest of MT (2024)","Employee Compensation"
"Silver Bow","Indirect",89.8445990139887,"Rest of MT (2024)","Employee Compensation"
"Silver Bow","Induced",336.418185558425,"Rest of MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",48502.8747684449,"Rest of MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",73992.4687024856,"Rest of MT (2024)","Employee Compensation"
"Yellowstone","Indirect",461.96169682308,"Rest of MT (2024)","Employee Compensation"
"Yellowstone","Induced",218.951638014984,"Rest of MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",10885.5963484088,"Silver Bow County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",5198.07115721311,"Silver Bow County, MT (2024)","Employee Compensation"
"Cascade","Indirect",30.9716339953925,"Silver Bow County, MT (2024)","Employee Compensation"
"Cascade","Induced",24.5152628224642,"Silver Bow County, MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",26.4276762903193,"Silver Bow County, MT (2024)","Employee Compensation"
"Cascade_MA","Induced",20.9185421131015,"Silver Bow County, MT (2024)","Employee Compensation"
"Gallatin","Indirect",358.591486119055,"Silver Bow County, MT (2024)","Employee Compensation"
"Gallatin","Induced",127.351571254596,"Silver Bow County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",5258.90934654706,"Silver Bow County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",1726.00703981651,"Silver Bow County, MT (2024)","Employee Compensation"
"Glacier","Induced",59.3421457822992,"Silver Bow County, MT (2024)","Employee Compensation"
"Lewis and Clark","Indirect",27.5664279300686,"Silver Bow County, MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",63.9354784181543,"Silver Bow County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",1684.23229510729,"Silver Bow County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",1592.70361088227,"Silver Bow County, MT (2024)","Employee Compensation"
"Madison","Indirect",12.7052598194042,"Silver Bow County, MT (2024)","Employee Compensation"
"Madison","Induced",3.11096922839208,"Silver Bow County, MT (2024)","Employee Compensation"
"Missoula","Indirect",171.70139715146,"Silver Bow County, MT (2024)","Employee Compensation"
"Missoula","Induced",48.0470949322001,"Silver Bow County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",4103.66930630193,"Silver Bow County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",1333.93310939719,"Silver Bow County, MT (2024)","Employee Compensation"
"Park","Indirect",96.0768574764923,"Silver Bow County, MT (2024)","Employee Compensation"
"Park","Induced",20.7945483175092,"Silver Bow County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",3511.02231666767,"Silver Bow County, MT (2024)","Employee Compensation"
"Park_MA","Induced",1068.6007164072,"Silver Bow County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",58.1367352188578,"Silver Bow County, MT (2024)","Employee Compensation"
"Ravalli","Induced",14.2794778708197,"Silver Bow County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",592.853954379366,"Silver Bow County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",149.750125849281,"Silver Bow County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",728.374944547161,"Silver Bow County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",766.624813788325,"Silver Bow County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",111.252235050811,"Silver Bow County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",207.250319772583,"Silver Bow County, MT (2024)","Employee Compensation"
"Silver Bow","Direct",17557.9141939141,"Silver Bow County, MT (2024)","Employee Compensation"
"Silver Bow","Indirect",8090.51255831337,"Silver Bow County, MT (2024)","Employee Compensation"
"Silver Bow","Induced",4989.64960518937,"Silver Bow County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Direct",3465441.70987852,"Silver Bow County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",1597832.19342131,"Silver Bow County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",985395.336200631,"Silver Bow County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Indirect",1295.2744014281,"Yellowstone County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Induced",377.380697882243,"Yellowstone County, MT (2024)","Employee Compensation"
